id_num,year,data_string_raw,data_string_cle,wiki,accomplishment,name,category,bday,gender,location,lat,lng,country,state,county,city,FIPS_state
229,1936,"<li>First African-American women selected for the Olympic Games: <a href=""/wiki/Tidye_Pickett"" title=""Tidye Pickett"">Tidye Pickett</a> and Louise Stokes.<sup id=""cite_ref-133"" class=""reference""><a href=""#cite_note-133"">[125]</a></sup> Stokes did not compete; Picket competed in the <a href=""/wiki/Athletics_at_the_1936_Summer_Olympics_%E2%80%93_Women%27s_80_metres_hurdles"" title=""Athletics at the 1936 Summer Olympics – Women's 80 metres hurdles"">80-meter hurdles</a>)<sup id=""cite_ref-hymans_134-0"" class=""reference""><a href=""#cite_note-hymans-134"">[126]</a></sup><sup class=""reference"" style=""white-space:nowrap;"">:<span>86</span></sup>
</li>",First African-American women selected for the Olympic Games: Tidye Pickett and Louise Stokes.[125] Stokes did not compete; Picket competed in the 80-meter hurdles)[126]:86,/wiki/Tidye_Pickett,First African-American women selected for the Olympic Games,Tidye Pickett,Politics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,1937,"<li>First African-American federal magistrate: <a href=""/wiki/William_H._Hastie"" title=""William H. Hastie"">William H. Hastie</a> (later the first African-American governor of the <a href=""/wiki/United_States_Virgin_Islands"" title=""United States Virgin Islands"">United States Virgin Islands</a>)<sup id=""cite_ref-135"" class=""reference""><a href=""#cite_note-135"">[127]</a></sup>
</li>",First African-American federal magistrate: William H. Hastie (later the first African-American governor of the United States Virgin Islands)[127],/wiki/William_H._Hastie,First African-American federal magistrate,William H. Hastie,Politics,1904-11-17,male,"Knoxville, Tennessee, U.S.",35.9603948,-83.9210261,United States of America,Tennessee,Knox County,Knoxville,47
233,1938,"<li>First African-American woman federal agency head: <a href=""/wiki/Mary_McLeod_Bethune"" title=""Mary McLeod Bethune"">Mary McLeod Bethune</a> (<a href=""/wiki/National_Youth_Administration"" title=""National Youth Administration"">National Youth Administration</a>)<sup id=""cite_ref-136"" class=""reference""><a href=""#cite_note-136"">[128]</a></sup>
</li>",First African-American woman federal agency head: Mary McLeod Bethune (National Youth Administration)[128],/wiki/Mary_McLeod_Bethune,First African-American woman federal agency head,Mary McLeod Bethune,Politics,1875-07-10,female,"Mayesville, South Carolina, U.S.",33.950173,-80.217283,United States of America,South Carolina,NA,NA,45
233,1938,"<li>First African-American woman elected to a state legislature: <a href=""/wiki/Crystal_Bird_Fauset"" title=""Crystal Bird Fauset"">Crystal Bird Fauset</a> (<a href=""/wiki/Pennsylvania_General_Assembly"" title=""Pennsylvania General Assembly"">Pennsylvania General Assembly</a>)</li>",First African-American woman elected to a state legislature: Crystal Bird Fauset (Pennsylvania General Assembly),/wiki/Crystal_Bird_Fauset,First African-American woman elected to a state legislature,Crystal Bird Fauset,Politics,1893-06-27,female,"(1893-06-27)June 27, 1893Princess Anne, Maryland, MarylandUnited States",NA,NA,NA,NA,NA,NA,NA
235,1939,"<li>First African American to star in her own television program: <a href=""/wiki/Ethel_Waters"" title=""Ethel Waters"">Ethel Waters</a>, <i>The Ethel Waters Show</i>, on NBC<sup id=""cite_ref-Bogle2001_137-0"" class=""reference""><a href=""#cite_note-Bogle2001-137"">[129]</a></sup>
</li>","First African American to star in her own television program: Ethel Waters, The Ethel Waters Show, on NBC[129]",/wiki/Ethel_Waters,First African American to star in her own television program,Ethel Waters,Arts & Entertainment,1896-10-31,female,"Chester, Pennsylvania, U.S.",39.849557,-75.3557458,United States of America,Pennsylvania,Delaware County,NA,42
239,1940,"<li>First African American to win an <a href=""/wiki/Academy_Awards"" title=""Academy Awards"">Oscar</a>: <a href=""/wiki/Hattie_McDaniel"" title=""Hattie McDaniel"">Hattie McDaniel</a> (<a href=""/wiki/Academy_Award_for_Best_Supporting_Actress"" title=""Academy Award for Best Supporting Actress"">Best Supporting Actress</a>, <i><a href=""/wiki/Gone_with_the_Wind_(film)"" title=""Gone with the Wind (film)"">Gone with the Wind</a></i>, 1939)<sup id=""cite_ref-Jackson1993_138-0"" class=""reference""><a href=""#cite_note-Jackson1993-138"">[130]</a></sup>
</li>","First African American to win an Oscar: Hattie McDaniel (Best Supporting Actress, Gone with the Wind, 1939)[130]",/wiki/Hattie_McDaniel,First African American to win an Oscar,Hattie McDaniel,Arts & Entertainment,1893-06-10,female,"Wichita, Kansas, U.S.",37.6922361,-97.3375448,United States of America,Kansas,Sedgwick County,Wichita,20
239,1940,"<li>First African American to be portrayed on a U.S. <a href=""/wiki/Postage_stamp"" title=""Postage stamp"">postage stamp</a>: <a href=""/wiki/Booker_T._Washington"" title=""Booker T. Washington"">Booker T. Washington</a><sup id=""cite_ref-Smock2009_139-0"" class=""reference""><a href=""#cite_note-Smock2009-139"">[131]</a></sup>
</li>",First African American to be portrayed on a U.S. postage stamp: Booker T. Washington[131],/wiki/Booker_T._Washington,First African American to be portrayed on a U.S. postage stamp,Booker T. Washington,Social & Jobs,1856-04-18,male,"Hale's Ford, Virginia, U.S.",37.517967,-76.63033,United States of America,Virginia,NA,NA,51
239,1940,"<li>First African-American <a href=""/wiki/Flag_officer"" title=""Flag officer"">flag officer</a>: <a href=""/wiki/Brigadier_General"" class=""mw-redirect"" title=""Brigadier General"">BG</a> <a href=""/wiki/Benjamin_O._Davis_Sr."" title=""Benjamin O. Davis Sr."">Benjamin O. Davis Sr.</a>, <a href=""/wiki/United_States_Army"" title=""United States Army"">U.S. Army</a><sup id=""cite_ref-140"" class=""reference""><a href=""#cite_note-140"">[132]</a></sup><sup id=""cite_ref-Davis,_Jr._141-0"" class=""reference""><a href=""#cite_note-Davis,_Jr.-141"">[Note 9]</a></sup>
</li>","First African-American flag officer: BG Benjamin O. Davis Sr., U.S. Army[132][Note 9]",/wiki/Brigadier_General,First African-American flag officer,Brigadier General,Military,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1940,"<li>First African-American to earn a doctorate in library science: (<a href=""/wiki/Eliza_Atkins_Gleason"" title=""Eliza Atkins Gleason"">Eliza Atkins Gleason</a>, who earned it from the <a href=""/wiki/University_of_Chicago"" title=""University of Chicago"">University of Chicago</a>)<sup id=""cite_ref-Jardins2004_142-0"" class=""reference""><a href=""#cite_note-Jardins2004-142"">[133]</a></sup>
</li>","First African-American to earn a doctorate in library science: (Eliza Atkins Gleason, who earned it from the University of Chicago)[133]",/wiki/Eliza_Atkins_Gleason,First African-American to earn a doctorate in library science,Eliza Atkins Gleason,Education & Science,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
241,1941,"<li>First African-American to give a White House Command Performance: <a href=""/wiki/Josh_White"" title=""Josh White"">Josh White</a><sup id=""cite_ref-Epstein2010_143-0"" class=""reference""><a href=""#cite_note-Epstein2010-143"">[134]</a></sup>
</li>",First African-American to give a White House Command Performance: Josh White[134],/wiki/Josh_White,First African-American to give a White House Command Performance,Josh White,Military,1914-02-11,male,"Greenville, South Carolina, US",34.851354,-82.3984882,United States of America,South Carolina,Greenville County,Greenville,45
243,1942,"<li>First African-American to be awarded the <a href=""/wiki/Navy_Cross_(United_States)"" class=""mw-redirect"" title=""Navy Cross (United States)"">Navy Cross</a>: <a href=""/wiki/Doris_Miller"" title=""Doris Miller"">Doris Miller</a>
</li>",First African-American to be awarded the Navy Cross: Doris Miller,/wiki/Doris_Miller,First African-American to be awarded the Navy Cross,Doris Miller,Military,1919-10-12,female,"Waco, Texas, U.S.",31.549333,-97.1466695,United States of America,Texas,McLennan County,Waco,48
243,1942,"<li>First African-American member of the <a href=""/wiki/U.S._Marine_Corps"" class=""mw-redirect"" title=""U.S. Marine Corps"">U.S. Marine Corps</a>: <a href=""/wiki/Alfred_Masters"" title=""Alfred Masters"">Alfred Masters</a><sup id=""cite_ref-psn_144-0"" class=""reference""><a href=""#cite_note-psn-144"">[135]</a></sup>
</li>",First African-American member of the U.S. Marine Corps: Alfred Masters[135],/wiki/Alfred_Masters,First African-American member of the U.S. Marine Corps,Alfred Masters,Military,1916-02-05,male,"Palestine, Texas",31.7621153,-95.6307891,United States of America,Texas,Anderson County,NA,48
245,1943,"<li>First African-American artists to have a #1 hit on the <a href=""/wiki/Billboard_(magazine)"" title=""Billboard (magazine)""><i>Billboard</i></a> charts: <a href=""/wiki/Mills_Brothers"" class=""mw-redirect"" title=""Mills Brothers"">Mills Brothers</a> (""<a href=""/wiki/Paper_Doll_(song)"" title=""Paper Doll (song)"">Paper Doll</a>""), topped ""Best Sellers in Stores"" chart on November 6 (See also: Tommy Edwards, 1958; The Platters, 1959)<sup class=""noprint Inline-Template"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Writing_better_articles#Stay_on_topic"" title=""Wikipedia:Writing better articles""><span title=""The sentence near this tag may contain information that is not relevant to the article's main topic. (June 2013)"">relevant?</span></a> <span class=""metadata""> – <a href=""/wiki/Talk:List_of_African-American_firsts"" title=""Talk:List of African-American firsts"">discuss</a></span></i>]</sup>
</li>","First African-American artists to have a #1 hit on the Billboard charts: Mills Brothers (""Paper Doll""), topped ""Best Sellers in Stores"" chart on November 6 (See also: Tommy Edwards, 1958; The Platters, 1959)[relevant?  – discuss]",/wiki/Mills_Brothers,First African-American artists to have a #1 hit on the Billboard charts,Mills Brothers,Arts & Entertainment,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
245,1943,"<li>First African-American woman to earn a Ph.D. in mathematics: <a href=""/wiki/Euphemia_Haynes"" title=""Euphemia Haynes"">Euphemia Haynes</a>, from <a href=""/wiki/Catholic_University_of_America"" title=""Catholic University of America"">Catholic University of America</a><sup id=""cite_ref-buffalo_146-0"" class=""reference""><a href=""#cite_note-buffalo-146"">[137]</a></sup>
</li>","First African-American woman to earn a Ph.D. in mathematics: Euphemia Haynes, from Catholic University of America[137]",/wiki/Euphemia_Haynes,First African-American woman to earn a Ph.D. in mathematics,Euphemia Haynes,Education & Science,1890-09-11,female,"Washington, D.C., United States",38.8949924,-77.0365581,United States of America,District of Columbia,NA,Washington,11
247,1944,"<li>First African-American <a href=""/wiki/Commissioned_officers"" class=""mw-redirect"" title=""Commissioned officers"">commissioned officers</a> in the <a href=""/wiki/United_States_Navy"" title=""United States Navy"">U.S. Navy</a>: The ""<a href=""/wiki/Golden_Thirteen"" title=""Golden Thirteen"">Golden Thirteen</a>""<sup id=""cite_ref-Stillwell2003_147-0"" class=""reference""><a href=""#cite_note-Stillwell2003-147"">[138]</a></sup>
</li>","First African-American commissioned officers in the U.S. Navy: The ""Golden Thirteen""[138]",/wiki/Golden_Thirteen,First African-American commissioned officers in the U.S. Navy,Golden Thirteen,Military,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
247,1944,"<li>First African-American commissioned as a <a href=""/wiki/United_States_Navy"" title=""United States Navy"">U.S. Navy</a> officer from the <a href=""/wiki/Naval_Reserve_Officer_Training_Corps"" class=""mw-redirect"" title=""Naval Reserve Officer Training Corps"">Naval Reserve Officer Training Corps</a>: <a href=""/wiki/Samuel_L._Gravely,_Jr."" class=""mw-redirect"" title=""Samuel L. Gravely, Jr."">Samuel Gravely</a><sup id=""cite_ref-GravelyStillwell2010_148-0"" class=""reference""><a href=""#cite_note-GravelyStillwell2010-148"">[139]</a></sup><sup id=""cite_ref-gravely_149-0"" class=""reference""><a href=""#cite_note-gravely-149"">[Note 10]</a></sup>
</li>",First African-American commissioned as a U.S. Navy officer from the Naval Reserve Officer Training Corps: Samuel Gravely[139][Note 10],"/wiki/Samuel_L._Gravely,_Jr.",First African-American commissioned as a U.S. Navy officer from the Naval Reserve Officer Training Corps,"Samuel L. Gravely, Jr.",Military,1922-06-04,male,"Richmond, Virginia",37.5385087,-77.43428,United States of America,Virginia,Richmond City,Richmond,51
247,1944,"<li>First African-American to co-pastor with a white minister at the first interracial church: Dr. <a href=""/wiki/Howard_Thurman"" title=""Howard Thurman"">Howard Thurman</a> with Dr. Alfred Fisk, <a href=""/wiki/Church_for_the_Fellowship_of_All_Peoples"" title=""Church for the Fellowship of All Peoples"">Church for the Fellowship of All Peoples</a>, San Francisco<sup class=""noprint Inline-Template"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Writing_better_articles#Stay_on_topic"" title=""Wikipedia:Writing better articles""><span title=""The sentence near this tag may contain information that is not relevant to the article's main topic. (June 2013)"">relevant?</span></a> <span class=""metadata""> – <a href=""/wiki/Talk:List_of_African-American_firsts"" title=""Talk:List of African-American firsts"">discuss</a></span></i>]</sup>
</li>","First African-American to co-pastor with a white minister at the first interracial church: Dr. Howard Thurman with Dr. Alfred Fisk, Church for the Fellowship of All Peoples, San Francisco[relevant?  – discuss]",/wiki/Howard_Thurman,First African-American to co-pastor with a white minister at the first interracial church,Howard Thurman,Religion,1899-11-18,male,"Daytona Beach, Florida, United States",29.2108147,-81.0228331,United States of America,Florida,Volusia County,Daytona Beach,12
247,1944,"<li>First African-American to receive a contract with a major American opera company: <a href=""/wiki/Camilla_Williams"" title=""Camilla Williams"">Camilla Williams</a><sup id=""cite_ref-Olsen1994_151-0"" class=""reference""><a href=""#cite_note-Olsen1994-151"">[141]</a></sup>
</li>",First African-American to receive a contract with a major American opera company: Camilla Williams[141],/wiki/Camilla_Williams,First African-American to receive a contract with a major American opera company,Camilla Williams,Arts & Entertainment,NA,female,NA,NA,NA,NA,NA,NA,NA,NA
247,1944,"<li>First known African-American <a href=""/wiki/Comic_book"" title=""Comic book"">comic book</a> artist: <a href=""/wiki/Matt_Baker_(artist)"" title=""Matt Baker (artist)"">Matt Baker</a> in <i>Jumbo Comics</i> #69 for <a href=""/wiki/Fiction_House"" title=""Fiction House"">Fiction House</a><sup id=""cite_ref-gcd_152-0"" class=""reference""><a href=""#cite_note-gcd-152"">[142]</a></sup>
</li>",First known African-American comic book artist: Matt Baker in Jumbo Comics #69 for Fiction House[142],/wiki/Matt_Baker_(artist),First known African-American comic book artist,Matt Baker (artist),Arts & Entertainment,1921-12-10,male,"Forsyth County, North Carolina",36.1476399,-80.2415712,United States of America,North Carolina,Forsyth County,NA,37
247,1944,"<li>First African-American reporter to attend a U.S. presidential news conference: <a href=""/wiki/Harry_McAlpin"" title=""Harry McAlpin"">Harry McAlpin</a><sup id=""cite_ref-Root20170813_153-0"" class=""reference""><a href=""#cite_note-Root20170813-153"">[143]</a></sup>
</li>",First African-American reporter to attend a U.S. presidential news conference: Harry McAlpin[143],/wiki/Harry_McAlpin,First African-American reporter to attend a U.S. presidential news conference,Harry McAlpin,Social & Jobs,NA,male,NA,NA,NA,NA,NA,NA,NA,NA
